UMTRI_ID,Date,Accident Month          ,Accident Day            ,Accident Year           ,Time Of Day             ,Weather                 ,Total Motor Vehicles    ,Gps X Coordinate        ,Gps Y Coordinate        
837165,July 30th 2013,July,30th,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.75356697,42.27744612
837166,July 30th 2013,July,30th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.75408318,42.28159552
837170,July 30th 2013,July,30th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.72977145,42.24454505
837173,July 30th 2013,July,30th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.74855971,42.27967447
837179,July 30th 2013,July,30th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.68247584,42.27462429
837180,July 30th 2013,July,30th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.70685048,42.30254242
837181,July 30th 2013,July,30th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.7501151,42.25836948
849266,July 30th 2013,July,30th,2013,8:00 Am -  9:00 Am,Clear,1 Unit,-83.73803111,42.23692518
816213,July 31st 2013,July,31st,2013,1:00 Pm -  2:00 Pm,Cloudy,2 Units,-83.74767184,42.27791924
834504,July 31st 2013,July,31st,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73244839,42.28639105
834514,July 31st 2013,July,31st,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.74981481,42.27963559
835830,July 31st 2013,July,31st,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.7075195,42.31164025
835838,July 31st 2013,July,31st,2013,7:00 Pm -  8:00 Pm,Rain,2 Units,-83.72517187,42.22968735
835839,July 31st 2013,July,31st,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.70009825,42.2453589
835840,July 31st 2013,July,31st,2013,6:00 Pm -  7:00 Pm,Rain,2 Units,-83.74712367,42.28935745
835842,July 31st 2013,July,31st,2013,9:00 Pm - 10:00 Pm,Cloudy,2 Units,-83.74604902,42.28135106
837161,July 31st 2013,July,31st,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.76071572,42.28181604
837162,July 31st 2013,July,31st,2013,12:00 Noon -  1:00 Pm,Rain,2 Units,-83.72782033,42.2722906
837163,July 31st 2013,July,31st,2013,11:00 Am - 12:00 Noon,Rain,2 Units,-83.72554279,42.22967906
837168,July 31st 2013,July,31st,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.76469261,42.28193815
838588,July 31st 2013,July,31st,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.76164129,42.24697359
846214,July 31st 2013,July,31st,2013,9:00 Pm - 10:00 Pm,Rain,1 Unit,-83.74500394,42.30326469
832608,August 1st 2013,August,1st,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73327164,42.27745804
835102,August 1st 2013,August,1st,2013,6:00 Pm -  7:00 Pm,Cloudy,1 Unit,-83.75267299,42.28387879
835103,August 1st 2013,August,1st,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.76200491,42.2818537
835104,August 1st 2013,August,1st,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.76074062,42.24769602
835105,August 1st 2013,August,1st,2013,6:00 Am -  7:00 Am,Cloudy,2 Units,-83.68627236,42.25505347
835833,August 1st 2013,August,1st,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.70432738,42.30249115
835834,August 1st 2013,August,1st,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73359979,42.28134664
835835,August 1st 2013,August,1st,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.70053151,42.25773651
835836,August 1st 2013,August,1st,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.68631004,42.25506043
835837,August 1st 2013,August,1st,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.69600756,42.24514409
846211,August 1st 2013,August,1st,2013,9:00 Am - 10:00 Am,Clear,1 Unit,-83.73134949,42.23725333
832594,August 2nd 2013,August,2nd,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.72027574,42.26114854
834503,August 2nd 2013,August,2nd,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.73415044,42.28744429
834506,August 2nd 2013,August,2nd,2013,5:00 Pm -  6:00 Pm,Clear,3 Units,-83.72626666,42.2826507
835098,August 2nd 2013,August,2nd,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.70369796,42.28781135
835099,August 2nd 2013,August,2nd,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.7465386,42.28043272
835100,August 2nd 2013,August,2nd,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.73498023,42.25494306
835101,August 2nd 2013,August,2nd,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.70743156,42.31701149
835832,August 2nd 2013,August,2nd,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.73556174,42.28231696
835841,August 2nd 2013,August,2nd,2013,6:00 Pm -  7:00 Pm,Cloudy,2 Units,-83.75880812,42.27790577
839045,August 2nd 2013,August,2nd,2013,1:00 Pm -  2:00 Pm,Cloudy,3 Units,-83.73535646,42.28134412
834511,August 3rd 2013,August,3rd,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.70007213,42.25247776
834512,August 3rd 2013,August,3rd,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.73913108,42.23979858
834513,August 3rd 2013,August,3rd,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.74857513,42.27938466
835095,August 3rd 2013,August,3rd,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.75206815,42.25460979
835096,August 3rd 2013,August,3rd,2013,4:00 Pm -  5:00 Pm,Clear,3 Units,-83.68777483,42.25533068
835097,August 3rd 2013,August,3rd,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.75952716,42.26395737
830474,August 4th 2013,August,4th,2013,2:00 Pm -  3:00 Pm,Cloudy,1 Unit,-83.77999954,42.27898884
834510,August 4th 2013,August,4th,2013,1:00 Pm -  2:00 Pm,Cloudy,2 Units,-83.73917263,42.24086504
829668,August 5th 2013,August,5th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.75985493,42.2471979
832578,August 5th 2013,August,5th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.69656927,42.25690906
832579,August 5th 2013,August,5th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73253167,42.28645926
832596,August 5th 2013,August,5th,2013,3:00 Am -  4:00 Am,Clear,1 Unit,-83.78210411,42.28599975
832597,August 5th 2013,August,5th,2013,12:00 Midnight -  1:00 Am,Clear,2 Units,-83.71897539,42.26530877
832606,August 5th 2013,August,5th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.73913114,42.2397409
832610,August 5th 2013,August,5th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.77201846,42.2844905
829667,August 6th 2013,August,6th,2013,10:00 Pm - 11:00 Pm,Clear,3 Units,-83.73451985,42.27238128
832600,August 6th 2013,August,6th,2013,10:00 Pm - 11:00 Pm,Clear,2 Units,-83.74063289,42.27188954
832601,August 6th 2013,August,6th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.72802563,42.27244463
832602,August 6th 2013,August,6th,2013,8:00 Pm -  9:00 Pm,Clear,1 Unit,-83.68574291,42.24539528
832603,August 6th 2013,August,6th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.69881908,42.24510094
832605,August 6th 2013,August,6th,2013,9:00 Am - 10:00 Am,Cloudy,2 Units,-83.73915168,42.22996526
832607,August 6th 2013,August,6th,2013,7:00 Am -  8:00 Am,Rain,2 Units,-83.73836447,42.28979552
832611,August 6th 2013,August,6th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.69706387,42.27083431
844279,August 6th 2013,August,6th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.72939948,42.23729753
844280,August 6th 2013,August,6th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.72939948,42.23729753
844281,August 6th 2013,August,6th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.72939948,42.23729753
808338,August 7th 2013,August,7th,2013,2:00 Pm -  3:00 Pm,Cloudy,1 Unit,-83.71027578,42.30246352
822033,August 7th 2013,August,7th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.76078297,42.27653867
826377,August 7th 2013,August,7th,2013,3:00 Pm -  4:00 Pm,Clear,1 Unit,-83.74741997,42.26945743
828069,August 7th 2013,August,7th,2013,4:00 Pm -  5:00 Pm,Clear,4 Units,-83.74063452,42.27175921
828940,August 7th 2013,August,7th,2013,10:00 Am - 11:00 Am,Rain,4 Units,-83.70378319,42.30262051
831191,August 7th 2013,August,7th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.7808585,42.29495566
832576,August 7th 2013,August,7th,2013,9:00 Am - 10:00 Am,Cloudy,2 Units,-83.72973147,42.24434421
832577,August 7th 2013,August,7th,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.73529258,42.28854925
832583,August 7th 2013,August,7th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.73307776,42.27507855
832584,August 7th 2013,August,7th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.74955541,42.27229168
832585,August 7th 2013,August,7th,2013,1:00 Pm -  2:00 Pm,Clear,4 Units,-83.76344103,42.24551349
832586,August 7th 2013,August,7th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.74356555,42.2437019
832587,August 7th 2013,August,7th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.73022321,42.26077548
832588,August 7th 2013,August,7th,2013,11:00 Am - 12:00 Noon,Rain,2 Units,-83.71034525,42.24476821
832598,August 7th 2013,August,7th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.74622468,42.27705184
832599,August 7th 2013,August,7th,2013,7:00 Pm -  8:00 Pm,Cloudy,2 Units,-83.70833461,42.24647895
825265,August 8th 2013,August,8th,2013,4:00 Pm -  5:00 Pm,Cloudy,1 Unit,-83.78546922,42.29666091
832582,August 8th 2013,August,8th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.73968146,42.28241473
832589,August 8th 2013,August,8th,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.75084096,42.28323573
832590,August 8th 2013,August,8th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.74966702,42.2719763
832591,August 8th 2013,August,8th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.72802563,42.27244463
832592,August 8th 2013,August,8th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.70014974,42.24726635
832593,August 8th 2013,August,8th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.74064338,42.27104962
832595,August 8th 2013,August,8th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73890723,42.23220556
840310,August 8th 2013,August,8th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.69801626,42.23131066
822035,August 9th 2013,August,9th,2013,7:00 Pm -  8:00 Pm,Clear,3 Units,-83.74699201,42.28542983
823474,August 9th 2013,August,9th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.75350778,42.27400279
828066,August 9th 2013,August,9th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.75103226,42.27957596
828939,August 9th 2013,August,9th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.6919393,42.25598677
829671,August 9th 2013,August,9th,2013,1:00 Pm -  2:00 Pm,Clear,3 Units,-83.77111837,42.26778842
830470,August 9th 2013,August,9th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.74865613,42.277881
830472,August 9th 2013,August,9th,2013,9:00 Pm - 10:00 Pm,Clear,1 Unit,-83.76928324,42.28275135
831190,August 9th 2013,August,9th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.77316264,42.28107421
831193,August 9th 2013,August,9th,2013,3:00 Pm -  4:00 Pm,Clear,1 Unit,-83.76078035,42.24766415
831194,August 9th 2013,August,9th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.77032656,42.2829716
831195,August 9th 2013,August,9th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.74063289,42.27188954
831196,August 9th 2013,August,9th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.6851045,42.24542748
836117,August 9th 2013,August,9th,2013,6:00 Pm -  7:00 Pm,Clear,1 Unit,-83.72707714,42.28396566
840280,August 9th 2013,August,9th,2013,9:00 Pm - 10:00 Pm,Clear,1 Unit,-83.71935105,42.23751791
828080,August 10th 2013,August,10th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.71331049,42.24459482
828084,August 10th 2013,August,10th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.7110222,42.28373468
830468,August 10th 2013,August,10th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.6997231,42.24508918
830469,August 10th 2013,August,10th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.73118986,42.22956786
831192,August 10th 2013,August,10th,2013,1:00 Am -  2:00 Am,Clear,2 Units,-83.72985336,42.26078819
836731,August 10th 2013,August,10th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.7465647,42.29854687
823462,August 11th 2013,August,11th,2013,2:00 Am -  3:00 Am,Clear,1 Unit,-83.74850151,42.28108173
824723,August 11th 2013,August,11th,2013,1:00 Am -  2:00 Am,Cloudy,2 Units,-83.71962592,42.29805643
825626,August 11th 2013,August,11th,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.73433178,42.27745354
828057,August 11th 2013,August,11th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.73068141,42.26172067
828079,August 11th 2013,August,11th,2013,6:00 Pm -  7:00 Pm,Clear,1 Unit,-83.76859688,42.26546827
828083,August 11th 2013,August,11th,2013,7:00 Pm -  8:00 Pm,Clear,1 Unit,-83.6923,42.25604817
829670,August 11th 2013,August,11th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73317963,42.27215007
827040,August 12th 2013,August,12th,2013,3:00 Pm -  4:00 Pm,Cloudy,2 Units,-83.72940883,42.26359751
828067,August 12th 2013,August,12th,2013,6:00 Pm -  7:00 Pm,Cloudy,2 Units,-83.75994751,42.24711752
828068,August 12th 2013,August,12th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.77289322,42.28110728
828082,August 12th 2013,August,12th,2013,9:00 Pm - 10:00 Pm,Cloudy,2 Units,-83.73913147,42.23972647
828085,August 12th 2013,August,12th,2013,7:00 Pm -  8:00 Pm,Rain,1 Unit,-83.75174551,42.28059277
828086,August 12th 2013,August,12th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.68387056,42.25019884
828088,August 12th 2013,August,12th,2013,11:00 Pm - 12:00 Midnight,Rain,2 Units,-83.7350485,42.30313505
828941,August 12th 2013,August,12th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.75670693,42.24512231
828954,August 12th 2013,August,12th,2013,2:00 Pm -  3:00 Pm,Rain,1 Unit,-83.78682029,42.28448911
829669,August 12th 2013,August,12th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.7510377,42.27621178
834224,August 12th 2013,August,12th,2013,8:00 Am -  9:00 Am,Rain,2 Units,-83.74549902,42.30285851
836732,August 12th 2013,August,12th,2013,2:00 Am -  3:00 Am,Clear,1 Unit,-83.74486181,42.30345465
838558,August 12th 2013,August,12th,2013,7:00 Pm -  8:00 Pm,Rain,3 Units,-83.74572923,42.30221237
838573,August 12th 2013,August,12th,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.74572923,42.30221237
838574,August 12th 2013,August,12th,2013,2:00 Pm -  3:00 Pm,Rain,1 Unit,-83.74605744,42.30172522
838578,August 12th 2013,August,12th,2013,2:00 Pm -  3:00 Pm,Rain,1 Unit,-83.74549902,42.30285851
838579,August 12th 2013,August,12th,2013,11:00 Am - 12:00 Noon,Snow/blowing Snow,1 Unit,-83.68710376,42.30808556
838586,August 12th 2013,August,12th,2013,1:00 Pm -  2:00 Pm,Rain,1 Unit,-83.78526739,42.28315165
823471,August 13th 2013,August,13th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.74852199,42.28037385
828064,August 13th 2013,August,13th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.68923301,42.26688525
828065,August 13th 2013,August,13th,2013,7:00 Am -  8:00 Am,Cloudy,2 Units,-83.68760576,42.25529999
828077,August 13th 2013,August,13th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.73913852,42.23699989
828078,August 13th 2013,August,13th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74842504,42.28243626
828081,August 13th 2013,August,13th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.70062637,42.25775469
823461,August 14th 2013,August,14th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.70081609,42.25779103
828061,August 14th 2013,August,14th,2013,7:00 Am -  8:00 Am,Clear,1 Unit,-83.75347632,42.2815769
828062,August 14th 2013,August,14th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.72009908,42.23770057
828063,August 14th 2013,August,14th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.72009796,42.23762896
828070,August 14th 2013,August,14th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.75828069,42.26830645
828071,August 14th 2013,August,14th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.74867527,42.27761987
828072,August 14th 2013,August,14th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.69533264,42.25664372
828073,August 14th 2013,August,14th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.73534062,42.28137859
828074,August 14th 2013,August,14th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.74063741,42.27152751
828075,August 14th 2013,August,14th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.71943707,42.22980144
828076,August 14th 2013,August,14th,2013,8:00 Am -  9:00 Am,Clear,1 Unit,-83.74704812,42.28968439
837904,August 14th 2013,August,14th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.73427719,42.23702853
838569,August 14th 2013,August,14th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.78408791,42.2795962
823470,August 15th 2013,August,15th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.74842896,42.2823636
826376,August 15th 2013,August,15th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.72029053,42.26107754
826382,August 15th 2013,August,15th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.68724296,42.28490916
827039,August 15th 2013,August,15th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.69286001,42.30509491
827045,August 15th 2013,August,15th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.69747059,42.25709718
828056,August 15th 2013,August,15th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.75020305,42.26942362
828058,August 15th 2013,August,15th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.75082452,42.28149887
828059,August 15th 2013,August,15th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.7672458,42.28233227
828060,August 15th 2013,August,15th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.75006112,42.27280096
815346,August 16th 2013,August,16th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.73678876,42.28131203
820538,August 16th 2013,August,16th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.74356555,42.2437019
824718,August 16th 2013,August,16th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.76369847,42.24530438
825625,August 16th 2013,August,16th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.73459231,42.27542608
826378,August 16th 2013,August,16th,2013,11:00 Pm - 12:00 Midnight,Clear,3 Units,-83.74340467,42.28387813
826379,August 16th 2013,August,16th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.74609916,42.27952511
826380,August 16th 2013,August,16th,2013,7:00 Pm -  8:00 Pm,Clear,4 Units,-83.69229937,42.24686964
826381,August 16th 2013,August,16th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.73920392,42.24245956
827041,August 16th 2013,August,16th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.7501151,42.25836948
827042,August 16th 2013,August,16th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.7325217,42.27596897
827043,August 16th 2013,August,16th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.73572488,42.27205394
827044,August 16th 2013,August,16th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.70722185,42.30253281
827046,August 16th 2013,August,16th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.73572488,42.27205394
826383,August 17th 2013,August,17th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.73871249,42.23193104
826384,August 17th 2013,August,17th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.71348556,42.23051504
826385,August 17th 2013,August,17th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74698326,42.29915683
826386,August 17th 2013,August,17th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.74657549,42.299115
826387,August 17th 2013,August,17th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.70442697,42.23886956
826388,August 17th 2013,August,17th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.77122879,42.28130486
836725,August 17th 2013,August,17th,2013,8:00 Am -  9:00 Am,Clear,1 Unit,-83.77367047,42.30081482
823473,August 18th 2013,August,18th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.74851491,42.28050498
818557,August 19th 2013,August,19th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.74057436,42.26959414
818558,August 19th 2013,August,19th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.77071424,42.28305206
821200,August 19th 2013,August,19th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.74597407,42.30221314
823467,August 19th 2013,August,19th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73687111,42.23207311
823468,August 19th 2013,August,19th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.69375468,42.24518167
823469,August 19th 2013,August,19th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.75412313,42.28159706
823472,August 19th 2013,August,19th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.72537261,42.26184728
823480,August 19th 2013,August,19th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.73624155,42.25675866
835482,August 19th 2013,August,19th,2013,2:00 Pm -  3:00 Pm,Clear,1 Unit,-83.7636497,42.24564392
803952,August 20th 2013,August,20th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.77753987,42.27539324
803953,August 20th 2013,August,20th,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.69301819,42.31629281
823464,August 20th 2013,August,20th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.69239007,42.30514716
823476,August 20th 2013,August,20th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.77504378,42.29105211
823477,August 20th 2013,August,20th,2013,4:00 Pm -  5:00 Pm,Clear,3 Units,-83.77916475,42.27365256
823478,August 20th 2013,August,20th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.73896616,42.27111041
823479,August 20th 2013,August,20th,2013,9:00 Am - 10:00 Am,Clear,1 Unit,-83.70907002,42.25901948
819722,August 21st 2013,August,21st,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.74720363,42.28901642
820536,August 21st 2013,August,21st,2013,8:00 Pm -  9:00 Pm,Clear,1 Unit,-83.74838039,42.2832646
823463,August 21st 2013,August,21st,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.74517183,42.26392381
823465,August 21st 2013,August,21st,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.69426589,42.2564116
823466,August 21st 2013,August,21st,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.68613535,42.25502702
823475,August 21st 2013,August,21st,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.78084407,42.29482705
834229,August 21st 2013,August,21st,2013,8:00 Am -  9:00 Am,Clear,5 Units,-83.69956258,42.23220506
822032,August 22nd 2013,August,22nd,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.72591412,42.22973944
823460,August 22nd 2013,August,22nd,2013,7:00 Pm -  8:00 Pm,Cloudy,2 Units,-83.73232677,42.28650499
800328,August 23rd 2013,August,23rd,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.7853443,42.29934309
806779,August 23rd 2013,August,23rd,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.73927158,42.24378936
814653,August 23rd 2013,August,23rd,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.72368454,42.25283586
818548,August 23rd 2013,August,23rd,2013,4:00 Pm -  5:00 Pm,Clear,1 Unit,-83.74085957,42.28111782
819721,August 23rd 2013,August,23rd,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.7176121,42.24422601
819724,August 23rd 2013,August,23rd,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.6876244,42.25530343
819726,August 23rd 2013,August,23rd,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73506095,42.27208342
820537,August 23rd 2013,August,23rd,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.6875696,42.24532879
821194,August 23rd 2013,August,23rd,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.69284797,42.30502109
821207,August 23rd 2013,August,23rd,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.78637931,42.27536594
822029,August 23rd 2013,August,23rd,2013,4:00 Pm -  5:00 Pm,Clear,1 Unit,-83.68239758,42.28825535
822030,August 23rd 2013,August,23rd,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.75020865,42.26417862
822031,August 23rd 2013,August,23rd,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.69561217,42.25670777
819720,August 24th 2013,August,24th,2013,10:00 Pm - 11:00 Pm,Clear,2 Units,-83.73451412,42.27210643
819723,August 24th 2013,August,24th,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.72607821,42.27498489
819725,August 24th 2013,August,24th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.78060802,42.28058175
